"TOA5","45736","CR1000X","45736","CR1000X.Std.07.02","CPU:GCF_2_Lorenz.CR1X","948","low_freq"
"TIMESTAMP","RECORD","BattV_Min","BattV_Avg","PTemp_C_Avg","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg","VWC_1_Avg","EC_1_Avg","T_1_Avg","P_1","PA_1","VR_1","SHF_Avg","TCAV_Avg","AirTC_Avg","RH"
"2024-04-28 03:53:00",8278,12.31,12.32,15.51,-3.36,2.72,-55.17,-2.879,13.06,286.2,-6.08,-52.3,-0.81,-58.53,-0.159,-58.37,325.3,377.6,0.034,0.008,11.34,3.1691,1.2094,1.0099,-284.4885,14.96,14.49,44.64
"2024-04-28 03:54:00",8279,12.31,12.33,15.51,-3.153,2.842,-54.69,-2.785,13.04,286.2,-5.995,-51.9,-0.904,-57.84,0.057,-57.9,325.7,377.6,0.034,0.008,11.34,3.1688,1.2094,1.01,-282.4101,14.96,14.49,44.45
"2024-04-28 03:55:00",8280,12.32,12.32,15.5,-2.679,2.714,-53.65,-2.74,13.02,286.2,-5.393,-50.91,-1.018,-56.33,-0.026,-56.3,326.6,377.5,0.034,0.008,11.32,3.1649,1.2094,1.0106,-277.6258,14.96,14.46,44.65
"2024-04-28 03:56:00",8281,12.31,12.32,15.5,-1.595,2.823,-53.01,-2.57,13.01,286.2,-4.419,-50.44,-2.354,-54.61,0.253,-54.86,327.2,377.6,0.034,0.008,11.32,3.1715,1.2094,1.0096,-278.0979,14.96,14.39,44.51
"2024-04-28 03:57:00",8282,12.31,12.32,15.5,-0.302,3.522,-52.79,-2.545,13.02,286.2,-3.824,-50.25,-5.212,-53.09,0.977,-54.07,327.5,377.7,0.034,0.008,11.29,3.1404,1.2083,1.0107,-273.8191,14.96,14.41,44.49
"2024-04-28 03:58:00",8283,12.33,12.34,15.49,0.666,3.899,-52.8,-2.524,13.03,286.2,-3.233,-50.28,7.19,-52.14,1.375,-53.51,327.5,377.8,0.034,0.008,11.29,3.1648,1.2094,1.0106,-275.1174,14.95,14.4,44.61
"2024-04-28 03:59:00",8284,12.32,12.33,15.49,1.036,3.961,-52.45,-2.4,13.03,286.2,-2.924,-50.05,3.877,-51.42,1.56,-52.98,327.9,377.9,0.034,0.008,11.27,3.1676,1.2094,1.0102,-270.4478,14.94,14.46,44.49
"2024-04-28 04:00:00",8285,12.31,12.32,15.49,1.401,4.278,-51.67,-2.388,13.03,286.2,-2.877,-49.29,3.056,-50.27,1.89,-52.16,328.6,377.9,0.034,0.008,11.27,3.1707,1.2094,1.0097,-272.6811,14.94,14.44,44.45
"2024-04-28 04:01:00",8286,12.31,12.33,15.49,1.558,4.018,-50.9,-2.413,13.02,286.2,-2.459,-48.49,2.601,-49.34,1.605,-50.95,329.3,377.8,0.034,0.008,11.27,3.1695,1.2094,1.0099,-272.7216,14.94,14.47,44.62
"2024-04-28 04:02:00",8287,12.32,12.33,15.48,2.056,4.135,-49.97,-2.332,13.01,286.2,-2.079,-47.64,2.014,-47.92,1.803,-49.72,330.2,377.9,0.034,0.008,11.26,3.1692,1.2094,1.0099,-270.2477,14.93,14.43,44.78
"2024-04-28 04:03:00",8288,12.32,12.32,15.48,2.289,4.038,-49.27,-2.208,12.99,286.1,-1.749,-47.06,1.773,-46.98,1.829,-48.81,330.9,377.9,0.034,0.008,11.25,3.1474,1.2083,1.0096,-269.0797,14.93,14.46,45.15
"2024-04-28 04:04:00",8289,12.3,12.31,15.48,3.48,4.4,-48.13,-2.014,13,286.1,-0.919,-46.12,1.28,-44.65,2.386,-47.04,332,378.1,0.034,0.008,11.25,3.1715,1.2094,1.0096,-266.8853,14.93,14.45,44.97
"2024-04-28 04:05:00",8290,12.31,12.32,15.48,5.121,4.73,-47.28,-1.869,13.02,286.2,0.391,-45.41,0.928,-42.16,2.861,-45.02,333,378.4,0.034,0.008,11.25,3.1691,1.2094,1.0099,-263.4654,14.93,14.46,44.88
"2024-04-28 04:06:00",8291,12.32,12.33,15.47,6.302,5.114,-47.02,-1.857,13.04,286.2,1.188,-45.17,0.813,-40.72,3.257,-43.98,333.4,378.5,0.034,0.008,11.24,3.168,1.2094,1.0101,-264.4246,14.93,14.45,44.77
"2024-04-28 04:07:00",8292,12.32,12.33,15.47,6.905,5.151,-46.96,-1.874,13.07,286.2,1.754,-45.08,0.747,-40.05,3.277,-43.33,333.6,378.6,0.034,0.008,11.23,3.1703,1.2094,1.0098,-264.8516,14.92,14.46,44.65
"2024-04-28 04:08:00",8293,12.33,12.34,15.47,8.01,5.46,-47.14,-1.881,13.11,286.3,2.548,-45.26,0.683,-39.13,3.579,-42.71,333.6,378.9,0.034,0.008,11.25,3.168,1.2094,1.0101,-264.4213,14.92,14.5,44.35
"2024-04-28 04:09:00",8294,12.33,12.35,15.47,9.23,5.702,-47.47,-1.955,13.15,286.3,3.532,-45.51,0.618,-38.23,3.747,-41.98,333.5,379,0.034,0.008,11.24,3.1719,1.2094,1.0095,-262.6175,14.91,14.55,44.25
"2024-04-28 04:10:00",8295,12.32,12.35,15.47,10.47,6.181,-47.69,-2.019,13.18,286.3,4.29,-45.67,0.59,-37.22,4.163,-41.38,333.4,379.1,0.034,0.008,11.27,3.1668,1.2094,1.0103,-264.0437,14.9,14.62,44.34
"2024-04-28 04:11:00",8296,12.32,12.35,15.47,11.28,6.033,-47.84,-2.13,13.18,286.3,5.248,-45.71,0.535,-36.56,3.903,-40.46,333.3,379,0.034,0.008,11.27,3.1699,1.2094,1.0098,-263.57,14.89,14.6,44.46
"2024-04-28 04:12:00",8297,12.33,12.35,15.48,13.01,6.313,-47.99,-2.13,13.19,286.3,6.694,-45.86,0.486,-34.98,4.183,-39.16,333.2,379,0.034,0.008,11.28,3.1699,1.2094,1.0098,-263.1208,14.88,14.57,44.12
"2024-04-28 04:13:00",8298,12.34,12.35,15.48,15.16,6.772,-48.15,-2.119,13.21,286.4,8.38,-46.03,0.447,-32.99,4.654,-37.64,333.1,379.2,0.034,0.008,11.27,3.1447,1.2083,1.01,-264.2349,14.88,14.61,44.26
"2024-04-28 04:14:00",8299,12.33,12.35,15.48,17.16,7.092,-48.29,-2.164,13.23,286.4,10.07,-46.13,0.414,-31.13,4.928,-36.06,333.1,379.2,0.034,0.008,11.26,3.1703,1.2094,1.0098,-261.6547,14.87,14.63,44.42
"2024-04-28 04:15:00",8300,12.33,12.35,15.49,19.08,7.456,-48.27,-2.129,13.25,286.4,11.63,-46.14,0.391,-29.18,5.327,-34.51,333.2,379.3,0.034,0.008,11.26,3.1458,1.2083,1.0099,-262.0945,14.86,14.63,44.68
"2024-04-28 04:16:00",8301,12.34,12.35,15.49,20.8,7.539,-48.44,-2.112,13.25,286.4,13.26,-46.33,0.363,-27.64,5.428,-33.07,333,379.4,0.034,0.008,11.25,3.1672,1.2094,1.0102,-265.8778,14.86,14.62,44.76
"2024-04-28 04:17:00",8302,12.33,12.35,15.49,22.86,7.873,-48.73,-2.131,13.25,286.4,14.99,-46.6,0.345,-25.87,5.742,-31.61,332.7,379.3,0.034,0.008,11.29,3.1648,1.2094,1.0106,-264.924,14.85,14.56,45.19
"2024-04-28 04:18:00",8303,12.33,12.35,15.5,25.3,8.13,-48.67,-2.096,13.24,286.4,17.17,-46.57,0.321,-23.37,6.033,-29.4,332.8,379.3,0.034,0.008,11.29,3.1645,1.2094,1.0106,-265.9101,14.85,14.57,44.97
"2024-04-28 04:19:00",8304,12.32,12.35,15.5,27.5,8.55,-48.5,-2.045,13.23,286.4,18.95,-46.45,0.311,-20.99,6.505,-27.5,332.9,379.4,0.034,0.008,11.31,3.1715,1.2094,1.0096,-266.544,14.85,14.5,44.84
"2024-04-28 04:20:00",8305,12.34,12.36,15.51,30.04,9.24,-48.49,-2.001,13.23,286.4,20.8,-46.49,0.308,-18.45,7.235,-25.69,332.9,379.4,0.034,0.008,11.32,3.1676,1.2094,1.0102,-264.8689,14.85,14.5,44.58
"2024-04-28 04:21:00",8306,12.34,12.36,15.51,32,9.52,-48.68,-2.074,13.22,286.4,22.48,-46.6,0.298,-16.67,7.447,-24.12,332.6,379.2,0.034,0.008,11.33,3.1692,1.2094,1.0099,-262.5187,14.84,14.49,45.59
"2024-04-28 04:22:00",8307,12.35,12.36,15.51,34.3,9.86,-48.47,-1.965,13.21,286.4,24.43,-46.51,0.288,-14.17,7.9,-22.07,332.8,379.3,0.034,0.008,11.34,3.1431,1.2083,1.0103,-260.0927,14.84,14.52,44.99
"2024-04-28 04:23:00",8308,12.36,12.36,15.52,37.17,10.58,-48.54,-1.929,13.21,286.4,26.58,-46.62,0.285,-11.38,8.65,-20.03,332.7,379.3,0.034,0.008,11.34,3.1703,1.2094,1.0097,-262.6904,14.83,14.49,44.94
"2024-04-28 04:24:00",8309,12.36,12.36,15.52,40.05,11.5,-48.66,-1.903,13.24,286.4,28.54,-46.75,0.287,-8.61,9.6,-18.21,332.8,379.5,0.034,0.008,11.36,3.1668,1.2094,1.0103,-260.7535,14.83,14.54,44.45
"2024-04-28 04:25:00",8310,12.36,12.36,15.52,42.98,12.41,-49.05,-1.952,13.29,286.4,30.57,-47.1,0.289,-6.073,10.46,-16.53,332.7,379.8,0.034,0.008,11.37,3.1653,1.2094,1.0105,-258.1999,14.81,14.59,44.72
"2024-04-28 04:26:00",8311,12.36,12.36,15.52,45.22,12.7,-49.02,-1.892,13.32,286.5,32.52,-47.13,0.281,-3.796,10.81,-14.6,332.9,380,0.034,0.008,11.37,3.1711,1.2094,1.0096,-264.6467,14.8,14.64,44.58
"2024-04-28 04:27:00",8312,12.35,12.36,15.53,46.61,12.57,-48.83,-1.895,13.33,286.5,34.04,-46.93,0.27,-2.22,10.68,-12.9,333.1,380,0.034,0.008,11.39,3.1696,1.2094,1.0099,-261.9248,14.79,14.64,44.58
"2024-04-28 04:28:00",8313,12.36,12.36,15.53,48.21,12.75,-48.5,-1.865,13.34,286.5,35.46,-46.63,0.265,-0.284,10.89,-11.17,333.4,380.1,0.034,0.008,11.41,3.1688,1.2094,1.01,-261.5569,14.78,14.64,44.67
"2024-04-28 04:29:00",8314,12.36,12.36,15.54,49.87,13.01,-48.23,-1.835,13.35,286.5,36.86,-46.39,0.261,1.646,11.18,-9.53,333.8,380.2,0.034,0.008,11.43,3.1676,1.2094,1.0102,-259.4854,14.78,14.65,44.77
"2024-04-28 04:30:00",8315,12.36,12.36,15.55,51.42,13.29,-48.29,-1.842,13.37,286.5,38.12,-46.45,0.259,3.127,11.45,-8.32,333.8,380.3,0.034,0.008,11.45,3.1676,1.2094,1.0102,-258.0788,14.77,14.63,44.53
"2024-04-28 04:31:00",8316,12.36,12.37,15.55,53.34,13.84,-48.78,-1.908,13.4,286.6,39.5,-46.87,0.259,4.564,11.93,-7.37,333.5,380.4,0.034,0.008,11.46,3.1703,1.2094,1.0097,-259.0892,14.76,14.67,44.29
"2024-04-28 04:32:00",8317,12.36,12.37,15.56,55.72,14.64,-49.29,-1.972,13.44,286.6,41.08,-47.31,0.263,6.435,12.67,-6.23,333.2,380.5,0.034,0.008,11.49,3.1672,1.2094,1.0102,-258.415,14.75,14.71,44.03
"2024-04-28 04:33:00",8318,12.37,12.37,15.57,57.81,14.78,-49.46,-2.038,13.47,286.6,43.03,-47.42,0.256,8.35,12.74,-4.392,333.2,380.6,0.034,0.008,11.5,3.1711,1.2094,1.0096,-262.2781,14.75,14.75,43.87
"2024-04-28 04:34:00",8319,12.36,12.37,15.58,59.26,15.1,-49.68,-2.052,13.52,286.7,44.16,-47.63,0.255,9.58,13.04,-3.466,333.3,380.9,0.034,0.008,11.52,3.1692,1.2094,1.0099,-261.7645,14.74,14.8,43.46
"2024-04-28 04:35:00",8320,12.37,12.37,15.59,59.84,15.05,-50.23,-2.164,13.58,286.7,44.79,-48.06,0.252,9.61,12.89,-3.276,333,381.1,0.034,0.008,11.54,3.1715,1.2094,1.0096,-266.8059,14.72,14.81,43.38
"2024-04-28 04:36:00",8321,12.36,12.37,15.6,60.61,15.19,-50.45,-2.188,13.64,286.8,45.42,-48.26,0.251,10.16,13,-2.844,333.1,381.4,0.034,0.008,11.57,3.1443,1.2083,1.0101,-263.4789,14.71,14.89,43.18
"2024-04-28 04:37:00",8322,12.36,12.36,15.6,61.12,15.17,-50.49,-2.242,13.69,286.8,45.95,-48.25,0.248,10.63,12.93,-2.298,333.3,381.6,0.034,0.008,11.62,3.1661,1.2094,1.0104,-261.42,14.69,14.92,43.25
"2024-04-28 04:38:00",8323,12.36,12.36,15.61,61.93,14.88,-50.35,-2.287,13.74,286.9,47.05,-48.06,0.24,11.59,12.6,-1.009,333.8,381.8,0.034,0.008,11.65,3.1708,1.2094,1.0097,-268.6431,14.67,14.91,43.17
"2024-04-28 04:39:00",8324,12.36,12.36,15.62,62.78,15.04,-49.98,-2.3,13.79,286.9,47.73,-47.68,0.24,12.79,12.74,0.051,334.4,382,0.034,0.008,11.69,3.1688,1.2094,1.01,-269.6048,14.66,14.96,43.26
"2024-04-28 04:40:00",8325,12.36,12.36,15.63,61.55,14.48,-49.42,-2.333,13.8,287,47.07,-47.09,0.235,12.13,12.14,-0.017,335,382.1,0.034,0.008,11.73,3.1621,1.2094,1.0109,-274.7412,14.65,14.97,43.46
"2024-04-28 04:41:00",8326,12.36,12.36,15.64,59.61,13.95,-48.98,-2.338,13.82,287,45.65,-46.64,0.234,10.63,11.62,-0.986,335.5,382.2,0.034,0.008,11.77,3.1684,1.2094,1.01,-274.393,14.64,14.98,43.27
"2024-04-28 04:42:00",8327,12.36,12.36,15.66,58.14,13.63,-48.81,-2.353,13.83,287,44.51,-46.46,0.234,9.33,11.28,-1.949,335.8,382.2,0.034,0.008,11.8,3.1708,1.2094,1.0097,-282.7363,14.63,14.93,43.15
"2024-04-28 04:43:00",8328,12.36,12.36,15.68,57.17,13.36,-48.79,-2.387,13.82,287,43.81,-46.4,0.234,8.38,10.97,-2.595,335.8,382.2,0.034,0.008,11.83,3.1443,1.2083,1.0101,-281.4932,14.63,14.97,43.38
"2024-04-28 04:44:00",8329,12.36,12.36,15.69,56.04,13.13,-48.37,-2.35,13.82,287,42.91,-46.02,0.234,7.67,10.78,-3.113,336.2,382.2,0.034,0.008,11.86,3.1641,1.2094,1.0107,-286.4905,14.63,14.97,43.26
"2024-04-28 04:45:00",8330,12.36,12.36,15.71,55.24,13.29,-48.21,-2.295,13.83,287,41.95,-45.92,0.241,7.029,11,-3.967,336.4,382.3,0.034,0.008,11.88,3.1696,1.2094,1.0099,-288.444,14.63,14.95,42.93
"2024-04-28 04:46:00",8331,12.36,12.36,15.72,54.63,13.46,-48.72,-2.398,13.88,287,41.16,-46.33,0.246,5.902,11.06,-5.162,336.1,382.5,0.034,0.008,11.9,3.1704,1.2094,1.0097,-289.9531,14.62,15.04,42.33
"2024-04-28 04:47:00",8332,12.36,12.36,15.74,54.53,13.65,-49.27,-2.455,13.94,287.1,40.89,-46.81,0.25,5.269,11.19,-5.921,335.9,382.7,0.034,0.008,11.93,3.1696,1.2094,1.0099,-289.7047,14.61,15.13,42.08
"2024-04-28 04:48:00",8333,12.35,12.36,15.75,55.61,13.72,-49.96,-2.546,13.98,287.1,41.89,-47.41,0.247,5.646,11.17,-5.526,335.4,382.8,0.034,0.008,11.96,3.1689,1.2094,1.01,-292.4023,14.59,15.17,42.08
"2024-04-28 04:49:00",8334,12.36,12.36,15.76,57.31,13.88,-50.47,-2.632,13.99,287.1,43.43,-47.83,0.242,6.845,11.25,-4.4,335,382.8,0.034,0.008,11.98,3.1708,1.2094,1.0097,-291.7322,14.59,15.2,42.32
"2024-04-28 04:50:00",8335,12.35,12.36,15.77,59.47,14.14,-50.89,-2.647,13.99,287.1,45.33,-48.24,0.238,8.58,11.49,-2.909,334.5,382.8,0.034,0.008,12.01,3.168,1.2094,1.0101,-291.4198,14.58,15.2,42.25
"2024-04-28 04:51:00",8336,12.34,12.35,15.79,61.98,14.47,-51.25,-2.677,13.98,287.1,47.51,-48.57,0.233,10.73,11.79,-1.06,334.1,382.7,0.034,0.008,12.04,3.1634,1.2094,1.0108,-292.7768,14.58,15.16,42.45
"2024-04-28 04:52:00",8337,12.33,12.34,15.81,65.03,14.85,-51.79,-2.662,13.98,287.1,50.18,-49.13,0.228,13.23,12.19,1.047,333.6,382.7,0.034,0.008,12.07,3.1657,1.2094,1.0104,-298.4087,14.58,15.15,42.67
"2024-04-28 04:53:00",8338,12.32,12.34,15.82,68.11,15.23,-52.12,-2.62,13.99,287.1,52.87,-49.5,0.224,15.99,12.61,3.374,333.3,382.8,0.034,0.008,12.08,3.1669,1.2094,1.0103,-302.2209,14.58,15.15,42.48
"2024-04-28 04:54:00",8339,12.34,12.35,15.84,70.53,15.87,-52.47,-2.624,14.01,287.2,54.67,-49.85,0.225,18.06,13.25,4.816,333.1,382.9,0.034,0.008,12.1,3.1712,1.2094,1.0096,-298.5705,14.57,15.15,42.71
"2024-04-28 04:55:00",8340,12.33,12.34,15.85,72.19,16.08,-52.9,-2.65,14.02,287.2,56.12,-50.25,0.223,19.29,13.43,5.865,332.7,383,0.034,0.008,12.11,3.1688,1.2094,1.01,-302.8872,14.57,15.14,42.44
"2024-04-28 04:56:00",8341,12.33,12.34,15.87,73.53,16.27,-53.22,-2.668,14.03,287.2,57.26,-50.56,0.221,20.31,13.6,6.709,332.4,383,0.034,0.008,12.11,3.1673,1.2094,1.0102,-304.2635,14.57,15.12,42.51
"2024-04-28 04:57:00",8342,12.34,12.35,15.88,74.83,16.44,-53.6,-2.672,14.02,287.2,58.39,-50.92,0.22,21.24,13.77,7.469,332,383,0.034,0.008,12.14,3.1455,1.2083,1.0099,-306.0398,14.56,15.13,42.67
"2024-04-28 04:58:00",8343,12.34,12.34,15.9,75.66,16.35,-53.96,-2.682,14.01,287.2,59.31,-51.28,0.216,21.7,13.67,8.03,331.6,382.9,0.034,0.008,12.15,3.1416,1.2083,1.0105,-306.9696,14.56,15.11,42.76
"2024-04-28 04:59:00",8344,12.33,12.33,15.91,76.16,16.53,-54.33,-2.643,14,287.2,59.63,-51.69,0.217,21.83,13.89,7.942,331.2,382.9,0.034,0.008,12.16,3.1704,1.2094,1.0097,-307.5664,14.57,15.1,42.71
"2024-04-28 05:00:00",8345,12.33,12.34,15.93,77.69,16.9,-55.09,-2.67,14.01,287.2,60.79,-52.42,0.218,22.61,14.23,8.37,330.4,382.9,0.034,0.008,12.17,3.17,1.2094,1.0098,-306.5271,14.56,15.12,42.54
"2024-04-28 05:01:00",8346,12.33,12.35,15.94,80.3,17.64,-55.84,-2.706,14.03,287.2,62.64,-53.13,0.22,24.44,14.93,9.51,329.8,382.9,0.034,0.008,12.17,3.168,1.2094,1.0101,-308.4132,14.55,15.08,42.41
"2024-04-28 05:02:00",8347,12.33,12.34,15.95,81.9,18.04,-56.51,-2.749,14.03,287.2,63.86,-53.76,0.22,25.38,15.29,10.09,329.2,382.9,0.034,0.008,12.19,3.1704,1.2094,1.0097,-311.1759,14.55,15.13,42.43
"2024-04-28 05:03:00",8348,12.33,12.34,15.96,82.7,18.11,-57.38,-2.807,14.03,287.2,64.58,-54.57,0.219,25.31,15.3,10,328.3,382.8,0.034,0.008,12.2,3.1653,1.2094,1.0105,-310.5367,14.54,15.09,42.61
"2024-04-28 05:04:00",8349,12.34,12.35,15.97,83.9,18.3,-58.49,-2.844,14.02,287.2,65.57,-55.64,0.218,25.39,15.46,9.93,327.1,382.7,0.034,0.008,12.22,3.1689,1.2094,1.01,-313.0288,14.54,15.09,42.83
"2024-04-28 05:05:00",8350,12.35,12.35,15.98,84.7,18.33,-59.71,-2.933,14,287.2,66.4,-56.77,0.216,25.03,15.4,9.63,325.8,382.6,0.034,0.008,12.23,3.1673,1.2094,1.0102,-315.9673,14.55,15.06,43.45
"2024-04-28 05:06:00",8351,12.34,12.35,16,84.8,18.27,-60.63,-2.935,13.98,287.1,66.55,-57.7,0.215,24.18,15.33,8.85,324.8,382.4,0.034,0.008,12.23,3.1685,1.2094,1.01,-309.9418,14.55,15.04,43.03
"2024-04-28 05:07:00",8352,12.34,12.35,16.01,85.6,18.66,-61.62,-2.959,13.96,287.1,66.96,-58.67,0.218,23.99,15.7,8.29,323.7,382.3,0.034,0.008,12.24,3.144,1.2083,1.0101,-306.8017,14.55,15.01,42.98
"2024-04-28 05:08:00",8353,12.35,12.36,16.02,87.1,19.19,-62.62,-2.965,13.94,287.1,67.96,-59.65,0.22,24.53,16.22,8.31,322.6,382.2,0.034,0.008,12.25,3.1681,1.2094,1.0101,-302.6931,14.55,15.01,43.34
"2024-04-28 05:09:00",8354,12.34,12.34,16.04,89.5,19.77,-63.7,-2.959,13.93,287.1,69.77,-60.75,0.221,25.83,16.81,9.02,321.4,382.2,0.034,0.008,12.25,3.1665,1.2094,1.0103,-306.2314,14.55,15.01,43.37
"2024-04-28 05:10:00",8355,12.34,12.34,16.05,92.8,20.51,-64.52,-2.972,13.93,287.1,72.25,-61.54,0.221,28.25,17.54,10.71,320.6,382.1,0.034,0.008,12.27,3.1677,1.2094,1.0101,-304.7097,14.56,15.02,43.26
"2024-04-28 05:11:00",8356,12.35,12.36,16.06,96.2,21.23,-64.98,-2.993,13.93,287.1,75,-61.98,0.221,31.26,18.24,13.02,320.1,382.1,0.034,0.008,12.26,3.1692,1.2094,1.0099,-307.2964,14.56,15.02,43.03
"2024-04-28 05:12:00",8357,12.35,12.36,16.07,100.1,22.11,-65.11,-2.975,13.94,287.1,77.98,-62.13,0.221,34.98,19.14,15.85,320.1,382.2,0.034,0.008,12.25,3.1689,1.2094,1.01,-307.5486,14.55,15.01,42.77
"2024-04-28 05:13:00",8358,12.35,12.37,16.07,104.5,23.31,-65.11,-2.936,13.96,287.1,81.2,-62.18,0.223,39.41,20.37,19.04,320.2,382.3,0.034,0.008,12.25,3.1673,1.2094,1.0102,-300.0586,14.55,15.02,42.76
"2024-04-28 05:14:00",8359,12.36,12.38,16.08,108.8,24.67,-65.14,-2.944,13.97,287.1,84.2,-62.19,0.227,43.7,21.73,21.98,320.2,382.4,0.034,0.008,12.24,3.1673,1.2094,1.0102,-301.1649,14.55,15.05,42.63
"2024-04-28 05:15:00",8360,12.36,12.38,16.09,112,25.31,-65.19,-2.944,14,287.2,86.7,-62.24,0.226,46.84,22.37,24.47,320.3,382.6,0.034,0.008,12.24,3.1688,1.2094,1.01,-305.4697,14.54,15.05,42.61
"2024-04-28 05:16:00",8361,12.35,12.38,16.1,112.8,25.63,-65.08,-2.9,14.02,287.2,87.2,-62.18,0.227,47.77,22.73,25.04,320.5,382.7,0.034,0.008,12.22,3.1692,1.2094,1.0099,-299.4828,14.53,15.1,43.08
"2024-04-28 05:17:00",8362,12.36,12.39,16.11,112.7,25.31,-65.15,-2.892,14.03,287.2,87.3,-62.26,0.225,47.5,22.42,25.08,320.5,382.8,0.034,0.008,12.24,3.1728,1.2094,1.0094,-300.3598,14.53,15.08,43.29
"2024-04-28 05:18:00",8363,12.37,12.38,16.12,113.7,25.04,-65.25,-2.878,14.04,287.2,88.7,-62.37,0.22,48.46,22.16,26.29,320.4,382.8,0.034,0.008,12.25,3.1673,1.2094,1.0102,-304.3874,14.52,15.11,42.91
"2024-04-28 05:19:00",8364,12.36,12.38,16.13,116.1,25.62,-65.37,-2.863,14.06,287.2,90.5,-62.51,0.221,50.71,22.76,27.95,320.4,382.9,0.034,0.008,12.26,3.1653,1.2094,1.0105,-300.8792,14.52,15.12,42.84
"2024-04-28 05:20:00",8365,12.36,12.38,16.14,118.3,25.8,-65.21,-2.818,14.06,287.2,92.4,-62.39,0.218,53.05,22.99,30.06,320.6,383,0.034,0.008,12.26,3.1696,1.2094,1.0099,-303.9312,14.52,15.08,42.6
"2024-04-28 05:21:00",8366,12.37,12.38,16.15,120.4,25.98,-65,-2.775,14.07,287.2,94.4,-62.22,0.216,55.38,23.2,32.17,320.9,383.1,0.034,0.008,12.28,3.1724,1.2094,1.0095,-297.9765,14.52,15.11,42.98
"2024-04-28 05:22:00",8367,12.37,12.38,16.17,122.5,26.23,-64.95,-2.75,14.07,287.2,96.3,-62.2,0.214,57.54,23.48,34.06,320.9,383.1,0.034,0.008,12.28,3.1704,1.2094,1.0097,-300.3253,14.52,15.08,42.64
"2024-04-28 05:23:00",8368,12.36,12.39,16.18,124.4,26.49,-64.98,-2.772,14.07,287.2,97.9,-62.21,0.213,59.37,23.71,35.66,320.9,383.1,0.034,0.008,12.29,3.1685,1.2094,1.01,-298.0434,14.52,15.09,42.99
"2024-04-28 05:24:00",8369,12.36,12.39,16.19,125.6,26.65,-64.76,-2.712,14.08,287.2,98.9,-62.05,0.212,60.85,23.94,36.9,321.1,383.2,0.034,0.008,12.29,3.1716,1.2094,1.0096,-302.3178,14.52,15.09,42.76
"2024-04-28 05:25:00",8370,12.37,12.39,16.21,127.1,26.88,-64.52,-2.656,14.08,287.2,100.2,-61.87,0.212,62.54,24.22,38.32,321.4,383.3,0.034,0.008,12.28,3.1712,1.2094,1.0096,-306.6297,14.52,15.08,42.79
"2024-04-28 05:26:00",8371,12.38,12.4,16.22,129.1,27.23,-64.47,-2.612,14.08,287.2,101.9,-61.86,0.211,64.64,24.62,40.02,321.4,383.3,0.034,0.008,12.29,3.17,1.2094,1.0098,-307.839,14.52,15.1,43.05
"2024-04-28 05:27:00",8372,12.39,12.4,16.23,131,27.44,-64.39,-2.566,14.08,287.2,103.5,-61.83,0.21,66.58,24.88,41.7,321.5,383.4,0.034,0.008,12.3,3.1692,1.2094,1.0099,-299.4231,14.51,15.11,43.2
"2024-04-28 05:28:00",8373,12.4,12.4,16.24,132.1,27.72,-64.21,-2.529,14.08,287.2,104.4,-61.68,0.21,67.93,25.19,42.74,321.7,383.4,0.034,0.008,12.29,3.1704,1.2094,1.0097,-301.6677,14.51,15.11,43.68
"2024-04-28 05:29:00",8374,12.4,12.4,16.25,133.3,27.8,-63.8,-2.444,14.07,287.2,105.5,-61.36,0.209,69.46,25.36,44.1,322.1,383.4,0.034,0.008,12.29,3.1673,1.2094,1.0102,-305.6225,14.51,15.09,43.58
"2024-04-28 05:30:00",8375,12.39,12.4,16.27,134.7,27.99,-63.51,-2.384,14.07,287.2,106.8,-61.12,0.208,71.23,25.6,45.63,322.3,383.5,0.034,0.008,12.3,3.1649,1.2094,1.0105,-301.7561,14.51,15.08,43.48
"2024-04-28 05:31:00",8376,12.39,12.4,16.28,135.9,28.27,-63.39,-2.34,14.07,287.2,107.7,-61.05,0.208,72.54,25.93,46.62,322.5,383.5,0.034,0.008,12.31,3.17,1.2094,1.0098,-302.0282,14.51,15.06,43.44
"2024-04-28 05:32:00",8377,12.39,12.4,16.29,136.9,28.59,-63.39,-2.294,14.07,287.2,108.3,-61.1,0.209,73.46,26.3,47.16,322.5,383.6,0.034,0.008,12.31,3.1463,1.2083,1.0098,-297.8734,14.51,15.07,43.55
"2024-04-28 05:33:00",8378,12.4,12.4,16.3,137.6,28.74,-63.26,-2.194,14.07,287.2,108.8,-61.06,0.209,74.33,26.55,47.78,322.6,383.7,0.034,0.008,12.33,3.1708,1.2094,1.0097,-298.065,14.51,15.04,43.77
"2024-04-28 05:34:00",8379,12.39,12.4,16.31,138.7,29,-63.25,-2.112,14.07,287.2,109.7,-61.14,0.209,75.46,26.89,48.57,322.6,383.7,0.034,0.008,12.34,3.1665,1.2094,1.0103,-298.524,14.51,15.07,43.27
