file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,cell_t_mean,int_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--
TOA5_45736.high_freq_2024_06_05_0000.dat,2024-06-05,00:30,157.0208,0,36000,36000,-0.799434E-01,1,18.9864,1,15.4544,1,-1.22884,1,0.344747,1,-0.270063,0.109427,0.741471E-01,0.244103E-02,0.633345E-10,0.165038E-11,13.8741,414.975,418.688,0.00000,1,361.533,10.8135,10.9317,0.00000,0,279.356,278.401,77651.6,0.967765,1011.10,0.299101E-01,0.223396E-01,0.651482E-02,837.027,885.035,0.673183E-02,94.5756,48.0077,277.563,0.106678,-0.499994,0.617822E-01,0.514967,-0.142606E-12,0.456495E-14,0.514967,2.59365,116.135,282.044,6.89055,-9999,0.287413,0.526254,-91.0484,-0.219279E-01,1.22855,-0.675110E-01,0,71.9366,-10.9167,24.6935,61.4903,93.7766,131.523,197.045,-0.785366E-01,1.01791,19.4372,1.02183,13.6362,1.03829,-2.25219,1.03829,0.304188,1.03829,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,4,13,39,0,0.549824,0.479854,0.228304E-01,0.140299,0.134306E-01,12.6371,0.198642E-01,-0.225219E-02,0.304188,277.890,78200.2
TOA5_45736.high_freq_2024_06_05_0030.dat,2024-06-05,01:00,157.0416,0,36000,36000,-0.139538E-01,1,1.36526,2,6.71695,1,-0.678174,2,0.149795,1,-0.331394,-1.25709,-0.315266E-01,-0.280344E-01,0.511730E-10,0.124442E-11,13.8644,414.140,417.772,0.00000,1,337.151,10.0710,10.1735,0.00000,0,278.990,278.101,77651.6,0.969079,1010.68,0.298709E-01,0.970671E-02,0.607547E-02,779.738,866.752,0.626932E-02,89.9609,87.0137,276.555,0.130154,-1.41555,0.205543E-01,1.42167,0.284493E-13,0.369098E-14,1.42167,2.96795,130.072,275.253,0.828402,-9999,0.119996,0.184042,-92.1347,-0.216694E-01,0.203256,-0.116165E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.138112E-01,1.01033,1.70799,1.01752,6.24300,1.05298,-0.768788,1.05298,0.139225,1.05298,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,0,3,0,6,0,0.183669,0.169261,0.151535E-01,0.183354,0.122765E-01,12.4091,0.174386E-02,-0.768788E-03,0.139225,277.385,78200.6
TOA5_45736.high_freq_2024_06_05_0100.dat,2024-06-05,01:30,157.0624,0,36000,36000,-0.342830E-01,1,-2.29378,2,10.7301,1,1.35087,1,0.239343,1,0.246733,-0.486302E-01,-0.155937,-0.108473E-02,0.455062E-10,0.111458E-11,13.7151,410.007,413.493,0.00000,0,335.922,10.0422,10.1441,0.00000,0,279.212,278.324,77651.6,0.968311,1010.67,0.298946E-01,0.155094E-01,0.605331E-02,777.519,880.364,0.625141E-02,88.3179,102.845,276.515,-0.971265E-01,-1.96852,0.179112E-01,1.97100,-0.377149E-13,0.331797E-14,1.97100,4.34439,136.941,267.175,0.520676,-9999,0.188162,0.398559,211.438,0.944248E-02,-0.213771,0.124565E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.339888E-01,1.00866,-1.67842,1.01815,10.0232,1.07246,1.27607,1.07246,0.223575,1.07246,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,12,1,5,17,13,29,0.528454,0.239491,0.291730E-01,0.152289,0.206153E-02,23.1955,-0.171505E-02,0.127607E-02,0.223575,277.649,78197.3
TOA5_45736.high_freq_2024_06_05_0130.dat,2024-06-05,02:00,157.0833,0,36000,36000,-0.203705E-01,1,-2.85069,1,4.69110,1,1.26652,1,0.104678,1,0.434184,0.203693,0.192593E-01,0.454523E-02,0.339150E-10,0.839609E-12,13.7123,410.518,414.058,0.00000,0,339.464,10.1629,10.2672,0.00000,0,279.617,278.718,77651.6,0.966898,1010.74,0.299381E-01,0.678313E-02,0.611714E-02,786.830,904.805,0.632656E-02,86.9613,117.975,276.683,0.169682,-1.14440,0.248544E-01,1.15718,0.247585E-13,0.247334E-14,1.15718,3.38464,127.556,278.434,1.23072,-9999,0.145148,0.308747,78.0967,0.255645E-01,-0.607679,0.200964E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.201765E-01,1.00962,-2.54276,1.01869,4.55204,1.05508,1.29581,1.05508,0.101575,1.05508,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,9,1,1,12,18,0,0.410514,0.190456,0.165236E-01,0.998895E-01,0.710304E-02,13.4051,-0.260186E-02,0.129581E-02,0.101575,278.103,78201.4
TOA5_45736.high_freq_2024_06_05_0200.dat,2024-06-05,02:30,157.1041,0,36000,36000,-0.140845E-01,1,-14.0809,0,4.80810,0,1.56279,0,0.107277,0,-0.121892,-0.463639,-0.443421E-01,-0.103446E-01,0.762273E-10,0.184142E-11,13.6796,409.342,412.785,0.00000,0,330.456,9.88843,9.98719,0.00000,0,279.482,278.608,77651.6,0.967382,1010.59,0.299236E-01,0.695158E-02,0.595482E-02,765.648,897.895,0.615561E-02,85.2715,132.247,276.297,0.304714E-02,-2.18044,0.102040E-02,2.18045,0.632139E-13,0.557235E-14,2.18045,4.39713,135.048,270.080,0.268131E-01,-9999,0.120662,0.432893,9.08267,0.219814,-2.92858,0.119368,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.138568E-01,1.01643,-13.3724,1.03456,4.83605,1.14275,1.94812,1.14275,0.107901,1.14275,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,6,4,1,5,16,0.350469,0.479343,0.359741E-01,0.213715,0.446594E-02,9.79806,-0.136784E-01,0.194812E-02,0.107901,277.981,78197.3
TOA5_45736.high_freq_2024_06_05_0230.dat,2024-06-05,03:00,157.1249,0,36000,36000,-0.874077E-01,1,-20.4356,1,1.89017,1,2.59517,1,0.421708E-01,1,-0.623521E-01,0.147442E-01,-0.308554E-01,0.328951E-03,0.236974E-09,0.574109E-11,13.6550,408.523,411.874,0.00000,0,330.814,9.89716,9.99609,0.00000,0,279.426,278.551,77651.6,0.967575,1010.59,0.299176E-01,0.273267E-02,0.596127E-02,766.321,894.373,0.616104E-02,85.6825,128.052,276.309,0.525579,-1.05669,0.429418E-01,1.18097,-0.168476E-12,0.173544E-13,1.18097,3.88435,103.288,296.445,2.08383,-9999,0.300561,1.01400,96.7255,0.206409E-01,-10.8115,0.695333E-01,0,60.9129,-9.24376,20.9094,52.0674,79.4061,111.368,166.850,-0.865850E-01,1.00950,-19.9636,1.01849,2.82813,1.05511,3.41431,1.05511,0.630973E-01,1.05511,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,6,0,12,6,1.45177,0.538383,0.378414E-01,0.177322,0.307053E-02,13.8435,-0.204163E-01,0.341431E-02,0.630973E-01,277.922,78187.8
TOA5_45736.high_freq_2024_06_05_0300.dat,2024-06-05,03:30,157.1458,0,36000,36000,-0.614759E-01,1,-29.1634,1,22.8879,1,3.89163,1,0.510590,1,-0.118053,-0.209302,0.237141E-01,-0.466918E-02,0.343734E-09,0.821071E-11,13.6818,409.152,412.465,0.00000,0,326.814,9.77336,9.86982,0.00000,0,279.308,278.444,77651.6,0.967992,1010.52,0.299049E-01,0.330863E-01,0.588919E-02,756.765,887.747,0.608393E-02,85.2456,130.981,276.132,0.727488,-1.69619,0.349747E-01,1.84595,-0.266581E-13,0.251235E-13,1.84595,4.58491,110.829,293.214,1.08563,-9999,0.252009,0.934622,39.9513,0.499733E-01,-1.27419,0.118305,0,50.2405,-7.62419,17.2459,42.9448,65.4935,91.8556,137.616,-0.608616E-01,1.01009,-27.3462,1.02120,22.4103,1.08136,4.76095,1.08136,0.499935,1.08136,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,8,4,0,1,0,3,0.990002,0.836182,0.430599E-01,0.318370,0.889066E-02,61.2030,-0.279562E-01,0.476095E-02,0.499935,277.802,78178.1
TOA5_45736.high_freq_2024_06_05_0330.dat,2024-06-05,04:00,157.1666,1,36000,36000,-0.106653,1,-11.8261,1,4.96151,1,2.14949,1,0.110599,1,-0.883487,-0.246776,0.158123E-01,-0.550096E-02,0.173172E-09,0.407082E-11,13.7358,409.570,412.764,0.00000,0,322.892,9.62792,9.72152,0.00000,0,278.494,277.645,77651.6,0.970829,1010.43,0.298178E-01,0.716681E-02,0.581851E-02,745.539,839.624,0.599335E-02,88.7944,94.0853,275.922,0.154084,-0.785306,0.465151E-01,0.801630,0.460938E-13,0.126074E-13,0.801630,3.96521,122.713,281.101,3.32649,-9999,0.331448,0.712550,224.136,0.890754E-02,-2.38356,0.363726E-01,0,70.2509,-10.6608,24.1149,60.0494,91.5792,128.441,192.428,-0.105576,1.01020,-11.3456,1.01799,5.31066,1.04372,2.58761,1.04372,0.118382,1.04372,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,0,1,0,1,7,1.08696,0.305927,0.322164E-01,0.440281,0.670659E-02,6.03529,-0.115658E-01,0.258761E-02,0.118382,277.165,78192.0
TOA5_45736.high_freq_2024_06_05_0400.dat,2024-06-05,04:30,157.1874,1,36000,36000,-0.732078E-02,0,-3.08905,2,2.98551,0,-0.228545,2,0.665134E-01,0,-0.660602,-1.38999,-0.396513E-01,-0.309671E-01,0.200795E-11,0.433081E-13,13.7337,408.524,411.609,0.00000,1,296.213,8.81118,8.88950,0.00000,0,277.824,277.050,77651.6,0.973215,1009.97,0.297461E-01,0.431007E-02,0.533776E-02,682.472,805.251,0.548466E-02,84.7526,122.780,274.683,0.742211E-01,-1.43148,0.861409E-02,1.43343,0.201477E-13,0.146206E-15,1.43343,3.14163,131.892,272.968,0.344317,-9999,0.867310E-01,0.200797,15.3723,0.129876,-1.03468,0.362352E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.722969E-02,1.01260,-2.85399,1.02608,2.86362,1.08607,-0.919444E-01,1.08607,0.637978E-01,1.08607,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,2,3,1,6,1,11,0.117343,0.267964,0.162876E-01,0.244939,0.442694E-02,7.25995,-0.290357E-02,-0.919444E-04,0.637978E-01,276.249,78193.9
TOA5_45736.high_freq_2024_06_05_0430.dat,2024-06-05,05:00,157.2083,1,36000,36000,-0.246537E-01,1,-13.3562,1,6.81419,1,0.525996,1,0.151902,1,0.689957,-0.300978,-0.859685E-01,-0.670939E-02,-0.794831E-10,-0.168921E-11,13.6274,406.252,409.314,0.00000,0,289.615,8.63383,8.70902,0.00000,0,278.434,277.673,77651.6,0.971094,1009.89,0.298114E-01,0.984323E-02,0.521887E-02,668.773,841.295,0.537421E-02,79.4932,172.522,274.400,0.406206E-02,-1.83238,0.151383E-01,1.83244,0.223827E-13,-0.583259E-14,1.83244,3.90248,134.347,270.127,0.473341,-9999,0.159335,0.370881,22.0435,0.905709E-01,-1.96006,0.854750E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.243729E-01,1.01152,-12.6850,1.02425,6.76794,1.09232,1.03709,1.09232,0.150871,1.09232,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,0,2,1,1,3,0.551600,0.167312,0.228501E-01,0.214644,0.159555E-02,8.60491,-0.129347E-01,0.103709E-02,0.150871,276.960,78210.2
TOA5_45736.high_freq_2024_06_05_0500.dat,2024-06-05,05:30,157.2291,1,36000,36000,-0.164685E-01,0,-14.5061,0,8.60170,0,0.256935,0,0.191883,0,0.814203,0.686033,-0.855274E-02,0.153038E-01,-0.304524E-10,-0.677972E-12,13.5820,406.025,409.080,0.00000,0,302.379,9.03947,9.12193,0.00000,0,279.210,278.411,77651.6,0.968372,1010.12,0.298945E-01,0.124340E-01,0.544888E-02,700.103,885.757,0.562685E-02,79.0401,185.654,275.039,0.483816E-01,-2.73907,-0.322476E-02,2.73950,-0.989149E-13,-0.224212E-14,2.73950,4.26598,134.278,271.012,-0.674448E-01,-9999,0.130409,0.225137,11.1285,0.179405,-1.68642,0.113718,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.162108E-01,1.01590,-13.6090,1.03377,7.99519,1.15647,0.780557,1.15647,0.178354,1.15647,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,7,0,11,11,3,0.222709,0.196761,0.308036E-01,0.933361E-01,0.408914E-03,7.57716,-0.139127E-01,0.780557E-03,0.178354,277.763,78213.0
TOA5_45736.high_freq_2024_06_05_0530.dat,2024-06-05,06:00,157.2499,1,36000,36000,-0.115883,1,2.94140,2,10.3360,1,-1.50257,2,0.230611,1,0.193446,1.20755,-0.294112E-01,0.269421E-01,0.136045E-09,0.327460E-11,13.5442,405.245,408.343,0.00000,1,326.009,9.75422,9.85030,0.00000,0,279.450,278.587,77651.6,0.967502,1010.52,0.299201E-01,0.149436E-01,0.587468E-02,755.288,896.606,0.607201E-02,84.2386,141.318,276.105,0.296837,-0.637008,0.344454E-01,0.703618,0.197707E-12,0.100445E-13,0.703618,4.24182,103.201,294.985,2.80602,-9999,0.346086,0.965870,-1025.93,-0.194603E-02,0.284577,-0.869309E-02,0,73.7415,-11.1906,25.3131,63.0331,96.1295,134.823,201.989,-0.114208,1.01466,3.45628,1.01975,9.69141,1.03986,-1.67524,1.03986,0.216229,1.03986,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,4,0,1,5,6,0,1.29983,0.600799,0.311145E-01,0.243286,0.238134E-02,30.2085,0.353520E-02,-0.167524E-02,0.216229,278.094,78228.4
TOA5_45736.high_freq_2024_06_05_0600.dat,2024-06-05,06:30,157.2707,1,36000,36000,-0.168427E-01,1,13.4434,2,-0.993618,2,-0.270821E-01,1,-0.221622E-01,2,-0.352531,-2.00132,-0.868945E-01,-0.446385E-01,-0.707200E-10,-0.150443E-11,13.4878,402.943,406.140,0.00000,1,286.927,8.57181,8.64592,0.00000,1,279.025,278.267,77651.6,0.969043,1009.86,0.298746E-01,-0.143611E-02,0.517042E-02,663.982,876.936,0.533559E-02,75.7161,212.954,274.300,0.394521E-01,-1.06265,0.104848E-01,1.06343,0.151078E-15,-0.524324E-14,1.06343,2.24375,131.423,272.126,0.564911,-9999,0.131836,0.296818,-12.4059,-0.160932,-13.5297,-0.104200,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.166483E-01,1.01168,13.1515,1.01803,-1.54939,1.04569,-0.654145,1.04569,-0.345585E-01,1.04569,800000099,800000099,800000099,800000099,800000099,800001199,899999999,899999999,89999,89999,89,89,4,0,0,0,5,3,0.350405,0.235015,0.821531E-02,0.488702,0.143165E-02,20.0069,0.134391E-01,-0.654145E-03,-0.345585E-01,277.737,78245.6
TOA5_45736.high_freq_2024_06_05_0630.dat,2024-06-05,07:00,157.2916,1,36000,36000,0.105518E-01,1,-25.6286,1,28.8780,0,-3.58307,0,0.645465,0,2.41026,-0.281530,0.637823E-01,-0.629260E-02,-0.203817E-09,-0.423293E-11,13.4392,404.646,407.980,0.00000,0,279.110,8.40382,8.47504,0.00000,0,281.217,280.469,77651.6,0.961498,1009.81,0.301093E-01,0.418261E-01,0.502957E-02,651.004,1020.89,0.523097E-02,63.7681,369.888,274.026,0.462304,-0.763672,0.353936E-01,0.893405,0.217581E-12,-0.151658E-13,0.893405,2.52398,114.037,301.189,2.27046,-9999,0.104759,0.348147,3.26497,0.611491,-0.887478,0.251970,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.102817E-01,1.02627,-22.8491,1.05355,26.3644,1.13074,-2.28063,1.13074,0.589282,1.13074,800000099,800000099,800000099,800000099,800000099,800001199,899999999,899999999,89999,89999,89,89,9,17,0,44,42,30,0.203860,0.467805,0.246293E-01,0.704942,0.194824E-02,115.745,-0.235333E-01,-0.228063E-02,0.589282,281.114,78255.4
TOA5_45736.high_freq_2024_06_05_0700.dat,2024-06-05,07:30,157.3124,1,36000,36000,-0.256858E-01,1,38.7996,0,87.6352,0,-4.88553,0,1.96146,0,1.56280,2.91534,0.119837,0.652513E-01,0.698170E-10,0.173842E-11,13.4697,407.863,411.266,0.00000,0,335.392,10.1557,10.2599,0.00000,0,282.812,281.903,77651.6,0.955978,1010.79,0.302800E-01,0.127102,0.604376E-02,786.274,1125.47,0.632207E-02,69.8621,339.192,276.673,-0.190585,-0.162061,0.102699E-01,0.250383,-0.215984E-12,0.518326E-14,0.250383,2.98112,170.902,220.376,2.35075,-9999,0.163916,0.443548,-8.26442,-0.241578,0.442740,-0.244960,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.249382E-01,1.02998,42.5877,1.02983,81.1977,1.04207,-7.29480,1.04207,1.81737,1.04207,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,13,0,1,50,44,32,0.369859,0.486780,0.304576E-01,0.368689,0.582873E-02,337.637,0.440732E-01,-0.729480E-02,1.81737,284.891,78250.9
TOA5_45736.high_freq_2024_06_05_0730.dat,2024-06-05,08:00,157.3332,1,36000,36000,-0.483973E-01,1,52.7195,1,86.1900,1,-5.59316,1,1.93025,1,0.669866,-1.38698,-0.157670E-01,-0.310618E-01,0.182459E-10,0.417374E-12,13.4299,407.439,411.184,0.00000,0,307.208,9.32014,9.40782,0.00000,0,283.355,282.519,77651.6,0.954193,1010.34,0.303382E-01,0.125080,0.553589E-02,721.776,1173.29,0.580165E-02,61.5175,451.509,275.466,-0.412212,2.05395,0.472810E-01,2.09544,0.409464E-13,0.135860E-14,2.09544,4.01153,303.211,101.348,1.29292,-9999,0.225213,0.637657,-15.7733,-0.126574,0.611666,-0.242814,0,43.4660,-6.59614,14.9205,37.1541,56.6624,79.4698,119.060,-0.479465E-01,1.00940,56.5245,1.01790,77.4687,1.06796,-8.40567,1.06796,1.73493,1.06796,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,7,0,0,53,65,28,1.07438,0.151535,0.493952E-01,0.296936,0.623549E-02,419.414,0.586315E-01,-0.840567E-02,1.73493,282.750,78249.8
TOA5_45736.high_freq_2024_06_05_0800.dat,2024-06-05,08:30,157.3541,1,36000,36000,-0.402460,1,67.0560,1,-65.7285,2,-6.39659,1,-1.47255,2,0.416474,0.749464,0.375969E-01,0.167906E-01,0.140861E-08,0.337019E-10,13.4431,408.452,411.975,0.00000,0,321.635,9.77247,9.86892,0.00000,1,283.780,282.902,77651.6,0.952737,1010.60,0.303837E-01,-0.954211E-01,0.579586E-02,756.697,1203.91,0.608338E-02,62.8535,447.210,276.131,-0.159547,0.178530,0.345930E-01,0.241919,0.761376E-12,0.104783E-12,0.241919,4.32896,201.191,131.786,8.22113,-9999,0.649942,1.98901,-298.084,-0.669777E-02,-1.02020,-0.107155,0,79.0472,-11.9957,27.1344,67.5684,103.046,144.524,216.523,-0.390451,1.03075,61.3846,1.03035,-65.8256,1.04249,-8.73515,1.04249,-1.47472,1.04249,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,11,19,0,58,51,41,2.51959,1.36619,0.922375E-01,0.356600,0.812473E-02,651.657,0.637540E-01,-0.873515E-02,-1.47472,284.393,78263.5
TOA5_45736.high_freq_2024_06_05_0830.dat,2024-06-05,09:00,157.3749,1,36000,36000,-0.189540E-01,1,60.9136,0,90.7042,0,1.36302,0,2.03244,0,0.193786,-0.281652,0.293389E-02,-0.631106E-02,0.464376E-10,0.109150E-11,13.4380,408.531,412.033,0.250000,0,315.854,9.60236,9.69546,0.00000,0,283.944,283.081,77651.6,0.952197,1010.51,0.304013E-01,0.131702,0.569168E-02,743.565,1218.42,0.597742E-02,61.0270,474.855,275.884,-0.254706,1.06254,0.250294E-01,1.09293,-0.176909E-12,0.345570E-14,1.09293,4.16486,295.071,103.480,1.31226,-9999,0.141087,0.756694,-3.35651,-0.594814,0.671562,-0.448704,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.187380E-01,1.01153,64.9322,1.01796,82.8512,1.04625,-2.36089,1.04625,1.85647,1.04625,800000099,800000099,800000099,800000099,800011099,800011199,899999999,899999999,89999,89999,89,89,1,0,1,38,69,75,1.07749,0.387011,0.488871E-01,0.510961,0.960544E-01,294.869,0.674828E-01,-0.236089E-02,1.85647,283.280,78269.8
TOA5_45736.high_freq_2024_06_05_0900.dat,2024-06-05,09:30,157.3957,1,36000,36000,0.238009E-01,1,37.2095,0,70.1384,0,3.42797,2,1.57186,0,0.180063,0.410525,0.393366E-01,0.920021E-02,-0.303415E-10,-0.729699E-12,13.4639,409.592,413.170,0.00000,0,323.801,9.85052,9.94852,0.00000,0,284.133,283.247,77651.6,0.951550,1010.65,0.304215E-01,0.101857,0.583490E-02,762.721,1232.03,0.613199E-02,61.9076,469.311,276.243,-0.256228,0.356888,-0.202690E-02,0.439347,0.344097E-12,-0.225354E-14,0.439347,3.04918,257.987,125.677,-0.264331,-9999,0.158154,0.791533,-7.74016,-0.257940,0.530514,-0.244648,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.233351E-01,1.01996,40.3365,1.02317,64.9883,1.03828,0.911936,1.03828,1.45645,1.03828,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,17,1,0,46,78,33,0.942492,0.603116,0.374578E-01,0.239674,0.627389E-01,296.002,0.419437E-01,0.911936E-03,1.45645,284.663,78292.4
TOA5_45736.high_freq_2024_06_05_0930.dat,2024-06-05,10:00,157.4165,1,36000,36000,-0.210911E-01,1,44.2311,0,84.8515,0,-6.18024,0,1.90226,0,0.394972,-0.447023,-0.121178,-0.100217E-01,-0.159753E-09,-0.376653E-11,13.3403,406.320,409.935,0.00000,0,314.527,9.57987,9.67254,0.00000,0,284.474,283.612,77651.6,0.950423,1010.51,0.304581E-01,0.123266,0.566777E-02,741.829,1262.44,0.596342E-02,58.7615,520.611,275.851,-0.313763,0.572304,0.215076E-01,0.653025,-0.177667E-12,-0.119752E-13,0.653025,3.40089,284.920,118.734,1.88739,-9999,0.148967,0.719802,-5.44115,-0.366926,0.521277,-0.309158,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.207722E-01,1.01536,48.1619,1.02019,78.6723,1.03928,-8.77262,1.03928,1.76373,1.03928,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,0,13,2,54,80,64,0.996536,0.400363,0.427050E-01,0.376882,0.917778E-02,313.032,0.501473E-01,-0.877262E-02,1.76373,284.064,78300.7
TOA5_45736.high_freq_2024_06_05_1000.dat,2024-06-05,10:30,157.4374,1,36000,36000,-0.181671E-01,1,34.3302,0,92.0770,0,-4.60420,0,2.06443,0,0.102775,-0.718537,0.755138E-01,-0.161101E-01,0.673107E-10,0.150734E-11,13.4046,408.360,411.835,0.00000,0,300.181,9.14472,9.22912,0.00000,0,284.530,283.707,77651.6,0.950260,1010.27,0.304640E-01,0.133775,0.540926E-02,708.231,1270.48,0.569239E-02,55.7452,562.249,275.200,-0.482899,-1.98531,-0.525733E-02,2.04320,0.204176E-13,0.502145E-14,2.04320,4.52875,150.045,256.329,-0.147427,-9999,0.138268,0.542635,-5.60534,-0.356178,0.372842,-0.258627,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.179974E-01,1.00943,38.8135,1.01783,83.9441,1.06678,-6.68793,1.06678,1.88209,1.06678,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,5,3,1,79,78,77,0.744769,0.285442,0.550590E-01,0.318298,0.667656E-02,316.771,0.404299E-01,-0.668793E-02,1.88209,285.000,78309.6
