file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,cell_t_mean,int_p_mean
TOA5_45735.high_freq_2024_06_11_1000.dat,2024-06-11,10:30,163.4374,1,36000,36000,-0.293377E-01,0,64.2036,0,73.5557,0,-9.36078,0,1.64048,0,0.108162,-0.618861,0.184942E-01,-0.138022E-01,-0.294432E-10,-0.811410E-12,12.4747,372.295,375.498,0.00000,0,343.782,10.2599,10.3662,0.00000,0,279.080,278.174,77746.4,0.969936,1010.79,0.298441E-01,0.106303,0.619495E-02,795.283,871.196,0.638697E-02,91.2864,75.9127,276.835,-0.176118,2.92436,-0.124445,2.93230,-0.108023E-12,-0.236024E-14,2.93230,5.57155,315.893,93.4465,-2.43232,-9999,0.173917,0.461238,-5.97032,-0.361204,0.872857,-0.376543,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.290755E-01,1.00902,66.9786,1.01813,63.9907,1.08101,-11.9392,1.08101,1.42716,1.08101,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,18,2,3,22,45,17,0.535216,0.330588,0.566728E-01,0.412482,0.153012E-01,174.198,0.683176E-01,-0.119392E-01,1.42716,278.474,77882.9
TOA5_45735.high_freq_2024_06_11_1030.dat,2024-06-11,11:00,163.4582,1,36000,36000,-0.321969E-01,0,44.8408,0,53.8626,0,-9.68005,0,1.20154,0,0.272545,0.129136,-0.111997E-02,0.288069E-02,-0.381868E-10,-0.105970E-11,12.4632,372.268,375.423,0.00000,0,345.860,10.3306,10.4384,0.00000,0,279.316,278.403,77746.4,0.969114,1010.83,0.298693E-01,0.778595E-01,0.623239E-02,800.747,885.181,0.643102E-02,90.4613,84.4346,276.932,-0.334348,2.51588,-0.872210E-01,2.53950,-0.471281E-13,-0.306396E-14,2.53950,5.26415,311.336,97.5700,-1.96825,-9999,0.182272,0.457826,-9.84068,-0.219141,0.832504,-0.251131,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.319110E-01,1.00896,46.9679,1.01738,47.3188,1.07270,-11.3500,1.07270,1.05556,1.07270,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,10,0,2,31,66,30,0.600521,0.260498,0.546330E-01,0.167779,0.105356E-01,80.6598,0.479456E-01,-0.113500E-01,1.05556,278.631,77880.0
TOA5_45735.high_freq_2024_06_11_1100.dat,2024-06-11,11:30,163.4790,1,36000,36000,-0.307382E-01,1,42.7899,0,53.1056,0,-8.73207,0,1.18481,0,0.173757,0.159847,-0.247981E-02,0.356628E-02,0.117950E-09,0.330146E-11,12.4543,372.207,375.365,0.00000,0,348.600,10.4182,10.5279,0.00000,0,279.470,278.549,77746.4,0.968575,1010.88,0.298858E-01,0.767760E-01,0.628177E-02,807.514,894.204,0.648558E-02,90.3054,86.6898,277.052,-0.188972,2.90552,-0.109492,2.91372,-0.138096E-12,0.947064E-14,2.91372,5.77036,315.407,93.7212,-2.15356,-9999,0.178145,0.556063,-9.62772,-0.223989,0.805751,-0.245321,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.304636E-01,1.00901,44.8637,1.01809,46.3648,1.08062,-10.2957,1.08062,1.03442,1.08062,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,17,3,1,34,72,33,0.711540,0.343188,0.573980E-01,0.205929,0.100999E-01,83.1391,0.458208E-01,-0.102957E-01,1.03442,278.817,77874.6
TOA5_45735.high_freq_2024_06_11_1130.dat,2024-06-11,12:00,163.4999,1,36000,36000,-0.481357E-01,1,31.3747,0,44.4993,0,-6.32831,0,0.992557,0,-0.310110,-0.720037,-0.450845E-02,-0.160604E-01,-0.147223E-09,-0.396612E-11,12.4638,372.096,375.142,0.00000,0,335.770,10.0241,10.1256,0.00000,0,279.174,278.289,77746.4,0.969623,1010.66,0.298542E-01,0.643177E-01,0.605057E-02,777.067,878.179,0.624012E-02,88.4862,101.112,276.506,-0.290750,3.13604,-0.126678,3.15204,-0.215891E-13,-0.118120E-13,3.15204,6.61979,314.467,95.2969,-2.30330,-9999,0.222809,0.626662,-25.6882,-0.839492E-01,0.705060,-0.143694,0,40.7400,-6.18245,13.9847,34.8239,53.1087,74.4857,111.593,-0.477011E-01,1.00911,33.1620,1.01860,38.9845,1.08563,-7.48916,1.08563,0.869550,1.08563,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,11,9,2,24,70,24,0.758385,0.426013,0.689267E-01,0.120972,0.609879E-02,82.3079,0.338402E-01,-0.748916E-02,0.869550,278.411,77879.5
TOA5_45735.high_freq_2024_06_11_1200.dat,2024-06-11,12:30,163.5207,1,36000,36000,-0.268235E-01,1,20.5341,0,31.4328,0,-4.75063,0,0.701035,0,-0.132320,-0.151155E-01,0.339302E-01,-0.337115E-03,0.288565E-10,0.775008E-12,12.4967,372.928,375.896,0.00000,0,335.627,10.0159,10.1172,0.00000,0,279.062,278.178,77746.4,0.970013,1010.65,0.298422E-01,0.454271E-01,0.604800E-02,776.428,871.417,0.623497E-02,89.0996,94.9883,276.495,-0.468565,2.86308,-0.122326,2.90375,0.303183E-13,0.230913E-14,2.90375,5.98110,309.266,99.2945,-2.41440,-9999,0.166291,0.556693,-16.3173,-0.132161,0.653269,-0.125958,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.265840E-01,1.00901,21.8435,1.01807,27.7542,1.08041,-5.50926,1.08041,0.618992,1.08041,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,1,1,6,7,55,16,0.642506,0.418537,0.523429E-01,0.628831E-01,0.348066E-02,42.8309,0.222814E-01,-0.550926E-02,0.618992,278.279,77879.0
TOA5_45735.high_freq_2024_06_11_1230.dat,2024-06-11,13:00,163.5415,1,36000,36000,-0.383955E-01,0,10.8203,0,16.5937,1,-6.56446,1,0.369969,1,-0.387489,-0.896089E-01,-0.223249,-0.199790E-02,0.834283E-10,0.226290E-11,12.3280,367.459,370.260,0.00000,0,334.382,9.96691,10.0672,0.00000,0,278.732,277.853,77746.4,0.971163,1010.62,0.298069E-01,0.239740E-01,0.602557E-02,772.646,851.900,0.620449E-02,90.6969,79.2534,276.426,-0.451888,2.62860,-0.905296E-01,2.66870,0.473358E-13,0.676739E-14,2.66870,5.01362,309.223,99.7545,-1.94401,-9999,0.198835,0.500424,-52.9361,-0.407378E-01,0.652073,-0.554451E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.380544E-01,1.00896,11.5193,1.01761,14.7231,1.07544,-6.68487,1.07544,0.328262,1.07544,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,10,0,4,6,100,41,0.456297,0.490280,0.542712E-01,0.358885E-01,0.383380E-01,96.2797,0.117367E-01,-0.668487E-02,0.328262,277.843,77896.0
TOA5_45735.high_freq_2024_06_11_1300.dat,2024-06-11,13:30,163.5624,1,36000,36000,-0.106125E-01,2,16.5483,0,32.7646,0,-6.86348,0,0.730493,0,-0.317014E-01,0.446214,-0.598340,0.994844E-02,-0.128581E-09,-0.372134E-11,11.8364,352.801,355.143,0.00000,0,342.565,10.2106,10.3159,0.00000,0,278.727,277.827,77746.4,0.971167,1010.76,0.298064E-01,0.473360E-01,0.617302E-02,791.477,850.312,0.635629E-02,93.0808,58.8345,276.767,-0.494494,1.50054,-0.726113E-01,1.58159,0.299982E-12,-0.108632E-13,1.58159,4.61060,303.952,108.239,-2.63139,-9999,0.104535,0.512626,-5.02991,-0.428736,0.505065,-0.161269,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.105094E-01,1.00981,18.0661,1.01646,29.9232,1.05265,-7.44655,1.05265,0.667144,1.05265,800000099,800000099,800000099,800001199,800000099,800010099,899999999,899999999,89999,89999,89,89,6,0,2,25,140,70,0.751155,0.236730,0.373669E-01,0.107779,0.716269E-01,223.501,0.184046E-01,-0.744655E-02,0.667144,277.728,77913.7
TOA5_45735.high_freq_2024_06_11_1330.dat,2024-06-11,14:00,163.5832,1,36000,36000,-0.233998E-01,1,18.8024,0,36.5995,0,-5.15833,0,0.815906,0,-0.133854,0.285419,-0.253157,0.636281E-02,0.903403E-10,0.270197E-11,11.6326,346.602,348.975,0.00000,0,347.916,10.3664,10.4750,0.00000,0,278.629,277.715,77746.4,0.971502,1010.84,0.297958E-01,0.528707E-01,0.626944E-02,803.516,843.669,0.645334E-02,95.2406,40.1535,276.981,-0.521745,2.42983,-0.103728,2.48738,-0.106292E-12,0.776615E-14,2.48738,4.99471,307.430,102.119,-2.39003,-9999,0.155197,0.441361,-14.4869,-0.148859,0.513735,-0.123368,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.231919E-01,1.00896,20.4427,1.01729,32.7973,1.07159,-5.82519,1.07159,0.731144,1.07159,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,1,0,20,87,10,0.541815,0.296658,0.442496E-01,0.937328E-01,0.505159E-02,91.8211,0.208167E-01,-0.582519E-02,0.731144,277.769,77919.3
TOA5_45735.high_freq_2024_06_11_1400.dat,2024-06-11,14:30,163.6040,1,36000,36000,-0.371497E-01,0,12.6290,0,22.8300,0,-4.50552,0,0.508853,0,-0.227527,-0.580073,-0.367775,-0.129291E-01,-0.114806E-10,-0.341766E-12,11.3394,337.603,339.910,0.00000,0,337.563,10.0501,10.1521,0.00000,0,278.410,277.524,77746.4,0.972284,1010.66,0.297724E-01,0.329737E-01,0.608288E-02,779.072,832.509,0.625628E-02,93.5812,53.4372,276.543,-0.812594,2.51422,-0.110140,2.64456,0.585758E-13,-0.101245E-14,2.64456,5.21106,301.342,107.911,-2.38692,-9999,0.195470,0.348112,-43.0912,-0.500450E-01,0.553174,-0.657487E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.368198E-01,1.00896,13.6287,1.01756,20.3734,1.07492,-4.83933,1.07492,0.454099,1.07492,800000099,800000099,800000099,800001099,800000099,800001099,899999999,899999999,89999,89999,89,89,24,2,3,3,114,39,0.397625,0.243468,0.551314E-01,0.294444E-01,0.234307E-01,52.9116,0.138694E-01,-0.483933E-02,0.454099,277.348,77922.2
TOA5_45735.high_freq_2024_06_11_1430.dat,2024-06-11,15:00,163.6249,1,36000,36000,-0.545068E-01,0,9.22257,0,27.6337,0,-1.10612,0,0.615769,0,-0.309673,0.107977,-0.141739,0.240609E-02,-0.358215E-10,-0.108373E-11,11.2333,334.138,336.254,0.500000E-01,0,339.849,10.1089,10.2121,0.00000,0,278.155,277.265,77746.4,0.973170,1010.69,0.297452E-01,0.399018E-01,0.612408E-02,783.617,817.528,0.629292E-02,95.8520,33.9107,276.625,-0.722749,3.45550,-0.135768,3.53289,0.164933E-13,-0.318886E-14,3.53289,6.79539,307.508,101.814,-2.20241,-9999,0.236663,0.541948,-104.726,-0.205918E-01,0.333744,-0.396200E-01,0,39.9957,-6.06950,13.7292,34.1877,52.1384,73.1248,109.554,-0.540022E-01,1.00934,10.4929,1.01950,24.5431,1.09356,-1.54645,1.09356,0.546902,1.09356,800000099,800000099,800000099,800001099,800000099,800001099,899999999,899999999,89999,89999,89,89,15,5,3,5,269,46,0.614803,0.387659,0.814338E-01,0.227162E-01,0.117831E-01,67.8503,0.106681E-01,-0.154645E-02,0.546902,277.128,77920.8
TOA5_45735.high_freq_2024_06_11_1500.dat,2024-06-11,15:30,163.6457,1,36000,36000,-0.385975E-01,1,7.15087,0,29.1085,1,-0.127818,2,0.648592,1,-0.809933E-01,0.220810E-01,0.392527,0.492007E-03,0.750939E-10,0.221108E-11,11.5586,343.731,345.894,-0.500000E-01,0,340.335,10.1209,10.2244,0.00000,0,278.088,277.198,77746.4,0.973403,1010.70,0.297381E-01,0.420288E-01,0.613284E-02,784.547,813.650,0.630041E-02,96.4231,29.1038,276.642,-0.633153,2.88714,-0.143174,2.95921,-0.436850E-13,0.649678E-14,2.95921,7.38028,306.873,102.369,-2.77319,-9999,0.199128,0.793809,-80.4555,-0.268036E-01,0.245662,-0.365016E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.382521E-01,1.00903,8.56271,1.01818,26.2712,1.08158,-0.603904,1.08158,0.585372,1.08158,800000099,800000099,800000099,800001199,800000099,800000099,899999999,899999999,89999,89999,89,89,24,0,5,9,209,83,1.15517,0.359581,0.728694E-01,0.185285E-01,0.299433,746.310,0.870358E-02,-0.603904E-03,0.585372,276.607,77933.7
TOA5_45735.high_freq_2024_06_11_1530.dat,2024-06-11,16:00,163.6665,1,36000,36000,-0.213015E-01,2,9.33726,0,14.6108,0,-2.86335,0,0.325561,0,0.196144E-01,0.185862,-0.890328,0.414141E-02,-0.158924E-09,-0.504566E-11,10.8258,321.969,323.476,0.00000,0,343.708,10.2221,10.3277,0.00000,0,278.114,277.214,77746.4,0.973309,1010.75,0.297408E-01,0.210964E-01,0.619362E-02,792.368,814.585,0.636347E-02,97.2727,22.2165,276.783,-0.475954,2.73495,-0.113199,2.77836,0.909351E-13,-0.146801E-13,2.77836,6.65514,309.003,99.8721,-2.33505,-9999,0.147938,0.765311,-25.2665,-0.853502E-01,0.639065,-0.641570E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.211120E-01,1.00898,9.95033,1.01782,12.9285,1.07776,-3.09764,1.07776,0.288076,1.07776,800000099,800000099,800000099,800001099,800000099,800000099,899999999,899999999,89999,89999,89,89,31,3,2,13,352,85,1.19753,0.273429,0.596678E-01,0.273081E-01,0.270632E-01,130.663,0.101144E-01,-0.309764E-02,0.288076,276.658,77920.4
TOA5_45735.high_freq_2024_06_11_1600.dat,2024-06-11,16:30,163.6873,1,36000,36000,-0.575655E-01,0,8.73509,0,15.4123,1,-0.401646E-02,2,0.343301,1,-0.437844,-0.430417,0.110761,-0.958731E-02,-0.146843E-10,-0.451744E-12,10.9320,324.672,326.175,0.100000,0,336.307,9.98812,10.0889,0.00000,0,277.727,276.849,77746.4,0.974679,1010.62,0.296994E-01,0.222459E-01,0.606026E-02,774.286,793.916,0.621770E-02,97.5274,19.6301,276.456,-1.08567,3.73916,-0.175181,3.89752,-0.609752E-13,-0.134325E-14,3.89752,7.41751,303.568,106.191,-2.57613,-9999,0.243025,0.655589,-119.726,-0.180120E-01,0.566760,-0.364895E-01,0,38.1231,-5.78533,13.0864,32.5870,49.6973,69.7012,104.425,-0.570162E-01,1.00963,9.36100,1.02042,13.4193,1.10104,-0.422608,1.10104,0.298907,1.10104,800001099,800000099,800000099,800001199,800000099,800001199,899999999,899999999,89999,89999,89,89,12,8,2,0,486,80,0.814890,0.399481,0.968067E-01,0.399187E-01,0.168558,925.232,0.950328E-02,-0.422608E-03,0.298907,276.330,77936.2
TOA5_45735.high_freq_2024_06_11_1630.dat,2024-06-11,17:00,163.7082,0,36000,36000,-0.612360E-01,1,-5.58023,1,14.6007,1,-1.12836,2,0.325083,1,-0.545230,-0.472084,0.648501,-0.105109E-01,0.137556E-09,0.393184E-11,11.4838,340.475,342.363,0.00000,1,328.249,9.73200,9.82764,0.00000,0,277.249,276.395,77746.4,0.976374,1010.47,0.296482E-01,0.210654E-01,0.591504E-02,754.493,768.865,0.605817E-02,98.1307,14.3725,276.090,-1.13058,3.34135,-0.144031,3.53038,0.237383E-13,0.119782E-13,3.53038,7.01580,301.026,108.694,-2.33818,-9999,0.250435,0.696083,205.077,0.105156E-01,-0.382189,0.225848E-01,0,39.6072,-6.01054,13.5959,33.8556,51.6320,72.4146,108.490,-0.606739E-01,1.00927,-4.71865,1.02056,13.3234,1.10788,-0.905985,1.10788,0.296643,1.10788,800001099,800000099,800000099,800001199,800000099,800000099,899999999,899999999,89999,89999,89,89,7,2,2,11,404,169,0.906425,0.392300,0.934396E-01,0.812466E-01,0.286527,644.985,-0.478275E-02,-0.905985E-03,0.296643,275.676,77972.8
TOA5_45735.high_freq_2024_06_11_1700.dat,2024-06-11,17:30,163.7290,1,36000,36000,0.102624,1,43.6216,2,-9999,-9999,-9999,-9999,-9999,-9999,-2.15880,7117.82,-9999,158.208,-9999,0.395130E-11,-9999,-9999,-9999,-9999,0,301.992,8.89329,8.97309,-9999,0,275.383,274.607,77746.4,0.983038,1009.98,0.294487E-01,-9999,0.544190E-02,689.654,676.950,0.553580E-02,100.000,0.00000,274.829,-0.161300,0.403550,-0.360196E-01,0.436083,-0.316897E-12,0.130841E-13,0.436083,5.90388,304.823,111.787,-4.73792,-9999,0.323101,1.23103,-56.3279,-0.382848E-01,-9999,-0.135981,0,76.3128,-11.5808,26.1957,65.2311,99.4815,139.524,209.033,0.100542,1.02070,42.6510,1.02276,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800110199,800111199,899999999,899999999,89999,89999,89,89,11,28,37,0,95,43,2.04159,0.390288,0.301827E-01,1.05365,-9999,-9999,0.429580E-01,-9999,-9999,274.180,77991.8
not_enough_data,2024-06-11,18:00,163.749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2024-06-11,18:30,163.770,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2024-06-11,19:00,163.791,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
TOA5_45735.high_freq_2024_06_11_1900.dat,2024-06-11,19:30,163.8123,0,36000,36000,-0.654224E-02,2,-4.68975,1,-9999,-9999,9.70538,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.612521E-10,-0.150930E-11,11.4444,336.364,336.364,-0.250000,0,281.998,8.28827,8.35754,-9999,0,274.845,274.124,77746.4,0.984995,1009.65,0.293912E-01,-9999,0.508160E-02,642.860,653.829,0.515901E-02,98.3223,10.9690,273.852,0.204016,-0.491823,0.202263E-01,0.532843,-0.166821E-12,-0.535217E-14,0.532843,3.10077,122.193,292.529,2.17542,-9999,0.814978E-01,0.554838,8.40720,0.256506,-9999,0.578629E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.643159E-02,1.01720,-4.53961,1.03307,-9999,-9999,9.28866,1.06606,-9999,-9999,800000099,800000099,800000099,800001199,800101199,800101199,899999999,899999999,89999,89999,89,89,1,0,5,11,77,28,0.357675,0.716691,0.353097E-01,0.331273E-01,3.21001,-9999,-0.456472E-02,0.928866E-02,-9999,274.421,78007.7
TOA5_45735.high_freq_2024_06_11_1930.dat,2024-06-11,20:00,163.8332,0,36000,36000,-0.135648E-01,1,1.69899,2,2.86475,1,4.64703,1,0.636911E-01,1,0.903130,1.13470,1.15657,0.252275E-01,0.922563E-10,0.225320E-11,12.3615,364.384,366.295,0.100000,0,301.910,8.89944,8.97936,0.00000,1,275.649,274.872,77746.4,0.982088,1009.99,0.294772E-01,0.412718E-02,0.544041E-02,690.130,689.932,0.553963E-02,100.000,0.00000,274.838,0.169959,-0.864068,0.363736E-01,0.881376,0.101174E-12,0.746317E-14,0.881376,3.97465,135.895,281.128,2.36522,-9999,0.117525,0.306852,-69.6010,-0.309837E-01,0.593067,-0.145744E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.133909E-01,1.01299,1.82501,1.01786,2.64875,1.04000,4.37197,1.04000,0.588889E-01,1.04000,800000099,800000099,800000099,800001199,800001199,810001199,899999999,899999999,89999,89999,89,89,0,10,4,0,94,45,0.208400,0.393574,0.117302E-01,0.597643,0.937945E-01,1730.37,0.183991E-02,0.437197E-02,0.588889E-01,274.374,78021.4
TOA5_45735.high_freq_2024_06_11_2000.dat,2024-06-11,20:30,163.8540,0,36000,36000,-0.446382E-02,1,-0.483686,2,4.63271,1,1.59901,1,0.103038,1,0.496320,0.490925,-0.410403,0.109188E-01,0.812850E-11,0.210179E-12,12.0047,354.425,355.112,0.00000,0,310.407,9.16439,9.24915,0.00000,0,276.085,275.284,77746.4,0.980521,1010.14,0.295238E-01,0.667685E-02,0.559353E-02,710.616,710.546,0.570464E-02,100.000,0.00000,275.248,0.104829,-0.279251,0.169018E-01,0.298757,-0.850554E-14,0.677109E-15,0.298757,1.25603,116.441,290.576,3.24317,-9999,0.674722E-01,0.116335,46.2642,0.466128E-01,-0.104407,0.723767E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.439280E-02,1.01617,-0.220436,1.02083,4.45612,1.03568,1.52932,1.03568,0.991102E-01,1.03568,800000099,800000099,800000099,800001099,800000099,810000099,899999999,899999999,89999,89999,89,89,0,0,0,4,60,19,0.140185,0.900818E-01,0.240417E-02,0.779093E-02,0.316649E-01,207.466,-0.222557E-03,0.152932E-02,0.991102E-01,274.240,78037.4
TOA5_45735.high_freq_2024_06_11_2030.dat,2024-06-11,21:00,163.8748,0,36000,36000,-0.582169E-01,1,1.78225,1,31.3506,1,9.41252,2,0.697312,1,0.608429E-01,-0.389871,-0.298545,-0.867169E-02,0.388509E-09,0.100198E-10,11.7579,347.180,347.534,0.00000,0,303.243,8.95395,9.03484,-0.150000,0,276.117,275.335,77746.4,0.980419,1010.03,0.295273E-01,0.451858E-01,0.546444E-02,694.345,713.117,0.557358E-02,97.3676,18.7723,274.924,0.100615,0.342753E-01,0.208280E-01,0.108315,0.529735E-12,0.330423E-13,0.108315,1.87495,357.603,18.8117,11.0866,-9999,0.243679,0.305388,-591.433,-0.364623E-02,0.568492E-01,-0.738593E-02,0,89.7321,-13.6172,30.8021,76.7016,116.975,164.059,245.790,-0.549658E-01,1.05915,3.37672,1.04856,29.2488,1.05924,8.58560,1.05924,0.650564,1.05924,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,1,1,88,41,0.157620,0.441706,0.114510E-01,0.881549E-02,0.484845E-01,122.686,0.340996E-02,0.858560E-02,0.650564,274.308,78050.5
TOA5_45735.high_freq_2024_06_11_2100.dat,2024-06-11,21:30,163.8956,0,36000,36000,-0.320697E-01,1,-8.97152,0,-9999,-9999,-3.87063,1,-9999,-9999,0.151265E-02,-1511.16,0.381897,-33.6118,-0.135847E-10,-0.348056E-12,12.0711,356.449,356.449,0.00000,1,309.275,9.13262,9.21679,-9999,0,276.134,275.336,77746.4,0.980349,1010.13,0.295291E-01,-9999,0.557314E-02,708.160,713.176,0.568486E-02,99.2966,5.01647,275.199,-0.454179,1.61617,-0.311474E-01,1.67906,0.124064E-12,-0.112539E-14,1.67906,4.36393,311.452,105.697,-1.06292,-9999,0.180866,0.605104,48.0437,0.448862E-01,-9999,0.500902E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.317715E-01,1.00939,-8.80280,1.01917,-9999,-9999,-3.24664,1.06986,-9999,-9999,800000099,800000199,800000099,800001199,800000199,800000199,899999999,899999999,89999,89999,89,89,6,6,1,1,331,32,0.807204,0.364635,0.383692E-01,0.454285E-01,1.00806,-9999,-0.888924E-02,-0.324664E-02,-9999,274.365,78066.4
